icd_code,ED,IPD
H05221,0,7
H35349,0,6
H11009,0,6
H3321,0,6
H36,0,6
H5022,0,6
H3589,0,6
H43813,0,6
H5319,0,6
H3401,0,6
H16219,0,6
H35379,0,6
H47013,0,6
H4310,0,6
H1130,0,6
H43812,0,6
H53002,0,6
H401134,0,6
H43393,0,6
H3563,0,6
H05223,0,6
H16129,0,6
H50112,0,5
H5789,0,5
H10509,0,5
H04121,0,5
H5203,0,5
H35069,0,5
H353110,0,5
H4389,0,5
H05232,0,5
H353130,0,5
H53453,0,5
H53139,0,5
H2013,0,5
H18609,0,5
H5581,0,5
H3553,0,5
H353120,0,5
H30899,0,5
H44002,0,5
H53039,0,5
H348192,0,5
H348112,0,5
H00011,0,5
H44819,0,5
H43811,0,5
H3562,0,5
H1189,0,5
H1820,0,5
H5710,0,5
H3402,0,5
H35109,0,5
H5051,0,5
H02429,0,5
H4010X2,0,4
H02102,0,4
H1850,0,4
H2630,0,4
H5111,0,4
H318,0,4
H25013,0,4
H02432,0,4
H15101,0,4
H18419,0,4
H05222,0,4
H02439,0,4
H5411,0,4
H02846,0,4
H5200,0,4
H00034,0,4
H353220,0,4
H44522,0,4
H15002,0,4
H10503,0,4
H1013,0,4
H10029,0,4
H16039,0,4
H53142,0,4
H4010X3,0,4
H5021,0,4
H15102,0,4
H5350,0,4
H353230,0,4
H4749,0,3
H219,0,3
H47339,0,3
H16429,0,3
H2703,0,3
H5334,0,3
H4423,0,3
H401120,0,3
H35361,0,3
H5040,0,3
H3523,0,3
H3540,0,3
H44003,0,3
H05239,0,3
H11421,0,3
H31009,0,3
H2101,0,3
H00033,0,3
H47612,0,3
H1010,0,3
H02109,0,3
H15092,0,3
H47329,0,3
H5315,0,3
H2589,0,3
H2189,0,3
H02106,0,3
H401132,0,3
H119,0,3
H1813,0,3
H18429,0,3
H527,0,3
H02839,0,3
H33109,0,3
H029,0,3
H499,0,3
H401131,0,3
H20049,0,3
H47011,0,3
H348122,0,3
H5069,0,3
H5359,0,3
H526,0,3
H02431,0,3
H43391,0,3
H02009,0,3
H18899,0,3
H179,0,3
H11002,0,3
H02841,0,3
H53483,0,3
H5112,0,3
H02206,0,3
H34811,0,2
H401192,0,2
H18839,0,2
H1032,0,2
H348392,0,2
H10021,0,2
H2633,0,2
H53141,0,2
H35359,0,2
H2100,0,2
H40023,0,2
H4011X2,0,2
H53431,0,2
H4419,0,2
H2010,0,2
H1859,0,2
H4741,0,2
H53411,0,2
H401230,0,2
H16072,0,2
H5989,0,2
H25049,0,2
H0019,0,2
H4420,0,2
H353210,0,2
H02105,0,2
H401390,0,2
H47012,0,2
H0236,0,2
H5371,0,2
H059,0,2
H21539,0,2
H33199,0,2
H401113,0,2
H16102,0,2
H02103,0,2
H0100A,0,2
H0260,0,2
H00036,0,2
H4911,0,2
H57059,0,2
H00014,0,2
H33312,0,2
H2700,0,2
H15001,0,2
H16209,0,2
H54413A,0,2
H0220C,0,2
H15009,0,2
H26009,0,2
H462,0,2
H5351,0,2
H1589,0,2
H33329,0,2
H53131,0,2
H1031,0,2
H4060X0,0,2
H35052,0,2
H49889,0,2
H4722,0,2
H50111,0,2
H401410,0,2
H2511,0,2
H00013,0,2
H05119,0,2
H52203,0,2
H5943,0,2
H50812,0,2
H211X9,0,2
H3582,0,2
H35711,0,2
H02419,0,2
H04209,0,2
H4932,0,2
H4032X0,0,2
H5330,0,2
H018,0,2
H33052,0,2
H5709,0,2
H31309,0,2
H4440,0,2
H35049,0,2
H4930,0,2
H211X2,0,2
H02203,0,2
H53143,0,2
H16392,0,1
H53439,0,1
H33319,0,1
H31001,0,1
H30149,0,1
H4010X1,0,1
H40003,0,1
H11003,0,1
H3410,0,1
H11821,0,1
H0233,0,1
H02433,0,1
H0012,0,1
H11439,0,1
H10229,0,1
H57813,0,1
H30891,0,1
H10501,0,1
H26049,0,1
H47091,0,1
H5316,0,1
H40039,0,1
H49881,0,1
H15849,0,1
H53001,0,1
H401221,0,1
H40019,0,1
H5201,0,1
H57812,0,1
H5005,0,1
H00025,0,1
H5015,0,1
H35063,0,1
H353131,0,1
H5502,0,1
H4320,0,1
H401313,0,1
H18423,0,1
H25813,0,1
H34813,0,1
H30143,0,1
H59011,0,1
H34812,0,1
H35371,0,1
H04009,0,1
H10419,0,1
H04033,0,1
H4943,0,1
H11001,0,1
H40001,0,1
H43829,0,1
H401133,0,1
H02829,0,1
H01002,0,1
H01001,0,1
H50811,0,1
H44113,0,1
H02836,0,1
H02833,0,1
H47399,0,1
H04039,0,1
H401110,0,1
H3342,0,1
H401430,0,1
H44019,0,1
H0263,0,1
H35419,0,1
H2640,0,1
H25041,0,1
H0266,0,1
H401194,0,1
H44012,0,1
H16079,0,1
H33009,0,1
H4713,0,1
H04559,0,1
H52201,0,1
H16031,0,1
H401212,0,1
H47239,0,1
H31401,0,1
H02101,0,1
H21549,0,1
H3341,0,1
H50012,0,1
H20059,0,1
H11069,0,1
H541151,0,1
H35373,0,1
H4323,0,1
H21561,0,1
H18892,0,1
H541131,0,1
H01149,0,1
H35413,0,1
H5053,0,1
H0100B,0,1
H00012,0,1
H02886,0,1
H02883,0,1
H35372,0,1
H04002,0,1
H02059,0,1
H47611,0,1
H35062,0,1
H1030,0,1
H05429,0,1
H50311,0,1
H01119,0,1
H47319,0,1
H21563,0,1
H279,0,1
H5442A5,0,1
H02235,0,1
H02234,0,1
H20029,0,1
H16329,0,1
H33309,0,1
H10502,0,1
H401233,0,1
H05249,0,1
H1855,0,1
H04011,0,1
H05233,0,1
H4051X3,0,1
H20051,0,1
H3554,0,1
H35041,0,1
H57052,0,1
H4322,0,1
H04203,0,1
H02204,0,1
H4020X2,0,1
H02423,0,1
H21531,0,1
H348310,0,1
H15013,0,1
H5355,0,1
H5353,0,1
H02831,0,1
H40819,0,1
H5504,0,1
H02519,0,1
H02539,0,1
H35032,0,1
H1812,0,1
H44829,0,1
H4040X0,0,1
H15823,0,1
H25033,0,1
H18422,0,1
H35019,0,1
H3121,0,1
H00026,0,1
H33102,0,1
H26219,0,1
H02844,0,1
H1849,0,1
H35021,0,1
H353121,0,1
H01113,0,1
H53133,0,1
H35031,0,1
H16203,0,1
H53481,0,1
H40033,0,1
H04001,0,1
H05111,0,1
H26229,0,1
H33012,0,1
H18421,0,1
H5442A3,0,1
H4941,0,1
H15091,0,1
H44439,0,1
H05409,0,1
H40049,0,1
H44011,0,1
H540X55,0,1
H00022,0,1
H401191,0,1
H5503,0,1
H4051X0,0,1
H2710,0,1
H10219,0,1
H31102,0,1
H35179,0,1
H16149,0,1
H05129,0,1
H02239,0,1
H01116,0,1
H53422,0,1
H0014,0,1
H53003,0,1
H33322,0,1
H47292,0,1
H16299,0,1
H10213,0,1
H16202,0,1
H4421,0,1
H47142,0,1
H3550,0,1
H04013,0,1
H52523,0,1
H02869,0,1
H04321,0,1
H16049,0,1
H4913,0,1
H05819,0,1
H35341,0,1
H3092,0,1
H44709,0,1
H4050X0,0,1
H02834,0,1
H34212,0,1
H2102,0,1
H26109,0,1
H43821,0,1
H4031X0,0,1
H10223,0,1
H16122,0,1
H01005,0,1
H33301,0,1
H04301,0,1
H34211,0,1
H53423,0,1
H18891,0,1
H31322,0,1
H401433,0,1
H59019,0,1
H4052X0,0,1
H33051,0,1
H02819,0,1
H5030,0,1
H1711,0,1
H00024,0,1
H15103,0,1
H401322,0,1
H0016,0,1
H47029,0,1
H53022,0,1
H2512,0,1
H47093,0,1
H5121,0,1
H353132,0,1
H353192,0,1
H34839,0,1
H21532,0,1
H16103,0,1
H401123,0,1
H3520,0,1
H25043,0,1
H31421,0,1
